Sensor Name,Sensor Type,Timestamp,Temperature,Humidity,Dew Point,Heat Index,Feels Like,Wind Chill,Barometric Pressure,Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 21:35,53.2,54,37,51,50.4,53,30.25,0,0,0,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 21:40,,,,,,,30.25,0,0,0,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 21:45,53.2,51,36,51,50.2,53,30.25,0,0,0,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 21:50,52.8,51,35,50,49.7,53,30.24,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 21:55,52.8,50,35,50,49.6,53,30.25,0,0,0,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:00,52.5,51,35,50,49.4,53,30.25,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:05,51.9,54,36,49,48.9,52,30.25,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:10,51.4,55,36,49,48.4,51,30.25,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:15,50.7,56,36,48,47.7,51,30.25,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:20,50.5,56,35,48,47.5,51,30.25,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:25,50.1,58,36,48,47.1,50,30.25,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:30,49,61,36,46,46.1,49,30.25,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:35,48.9,59,35,46,45.8,49,30.25,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:40,49.2,60,36,47,46.2,49,30.25,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:45,49.8,60,36,47,45.8,50,30.24,0,2,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:50,49.8,61,37,47,46.4,50,30.24,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 22:55,49.4,63,37,47,46.7,49,30.24,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:00,49.2,61,36,47,45.7,49,30.25,0,1,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:05,49,61,36,46,46.1,49,30.25,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:10,48.9,63,37,46,46.1,49,30.25,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:15,48.6,61,36,46,45.6,49,30.25,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:20,48.5,61,36,46,45.5,49,30.24,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:25,48.6,61,36,46,45.6,49,30.25,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:30,48.6,61,36,46,45.6,49,30.24,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:35,48.9,61,36,46,44.3,48,30.24,0,3,1,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:40,48.9,61,36,46,46,49,30.24,0,0,1,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:45,48.5,61,36,46,45.5,49,30.24,0,0,1,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:50,48.6,61,36,46,45.6,49,30.24,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/23/17 23:55,48.2,61,35,46,45.2,48,30.23,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:00,48,63,36,45,45.1,48,30.23,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:05,47.7,63,36,45,44.7,48,30.23,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:10,47.7,61,35,45,44.6,48,30.23,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:15,47.3,63,35,45,44.2,47,30.23,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:20,47.3,63,35,45,44.2,47,30.23,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:25,46.7,65,36,44,43.7,47,30.24,,0,0,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:30,45.2,65,34,42,42,45,30.23,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:35,45,65,34,42,41.7,45,30.23,0,0,0,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:40,45,65,34,42,41.7,45,30.23,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:45,44.4,65,33,42,41,44,30.23,0,0,0,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:50,44.6,65,34,42,41.3,45,30.23,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 0:55,44.8,63,33,42,41.4,45,30.23,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:00,45.9,63,34,43,42.1,46,30.23,0,1,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:05,44.8,65,34,42,41.5,45,30.23,0,0,0,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:10,44.2,65,33,41,40.8,44,30.23,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:15,43.2,68,33,40,39.8,43,30.23,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:20,43.2,65,32,40,39.7,43,30.23,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:25,43.4,65,32,40,39.9,43,30.23,0,2,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:30,43.9,65,33,41,40.5,44,30.23,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:35,43.9,65,33,41,40.5,44,30.23,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:40,44.4,63,33,42,40.9,44,30.22,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:45,43.9,63,32,41,40.3,44,30.23,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:50,43.6,63,32,41,39.4,44,30.23,0,1,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 1:55,43.6,65,33,41,40.1,44,30.22,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:00,43.6,65,33,41,40.1,44,30.22,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:05,43.6,63,32,41,40,44,30.22,0,0,0,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:10,43.4,63,32,40,39.8,43,30.23,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:15,42.7,65,32,40,39.1,43,30.22,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:20,42.5,65,32,40,38.9,43,30.22,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:25,42.1,66,32,39,38.5,42,30.22,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:30,41.5,68,32,39,37.9,42,30.21,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:35,41.9,68,32,39,38.3,42,30.21,0,0,0,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:40,41.5,68,32,39,37.9,42,30.22,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:45,40.7,69,31,38,37,41,30.21,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:50,40.5,69,31,37,36.8,41,30.21,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 2:55,40,70,31,37,36.3,40,30.21,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:00,39.9,70,31,40,36.2,40,30.21,0,0,0,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:05,39.5,70,31,40,35.7,40,30.21,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:10,39.7,71,31,40,36,40,30.21,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:15,39.5,70,31,40,35.7,40,30.2,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:20,39,73,31,39,35.3,39,30.2,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:25,39.2,73,31,39,35.5,39,30.2,,0,0,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:30,39,71,30,39,35.2,39,30.2,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:35,39.4,73,31,39,35.8,39,30.2,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:40,38.7,73,31,39,35,39,30.21,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:45,38.7,74,31,39,35,39,30.21,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:50,38.7,75,31,39,35,39,30.21,0,0,0,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 3:55,38.4,74,31,38,34.7,38,30.21,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:00,38.2,74,31,38,34.4,38,30.2,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:05,38,75,31,38,34.3,38,30.21,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:10,37.8,75,31,38,34,38,30.21,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:15,37.7,78,31,38,34,38,30.2,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:20,37.7,76,31,38,34,38,30.21,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:25,37.7,76,31,38,34,38,30.2,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:30,37.5,76,31,38,33.7,38,30.21,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:35,37.5,76,31,38,33.7,38,30.21,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:40,37.5,76,31,38,33.7,38,30.21,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:45,37.7,76,31,38,34,38,30.2,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:50,38,75,31,38,34.3,38,30.21,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 4:55,38,75,31,38,34.3,38,30.21,0,0,0,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:00,38.4,75,31,38,34.7,38,30.21,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:05,38.4,75,31,38,34.7,38,30.21,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:10,38.4,75,31,38,34.7,38,30.2,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:15,38.4,76,31,38,34.8,38,30.2,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:20,38,78,32,38,34.4,38,30.2,0,0,0,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:25,38,78,32,38,34.4,38,30.2,0,0,0,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:30,37.7,78,31,38,34,38,30.2,0,0,0,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:35,,,,,,,30.2,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:40,37.4,79,31,37,33.8,37,30.2,,0,0,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:45,37,79,31,37,33.3,37,30.2,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:50,37,79,31,37,33.3,37,30.2,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 5:55,37,78,31,37,33.3,37,30.2,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:00,37,79,31,37,33.3,37,30.2,0,0,0,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:05,36.9,79,31,37,33.2,37,30.2,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:10,36.9,80,31,37,33.2,37,30.2,0,0,0,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:15,37.5,80,32,38,33.3,38,30.2,0,0,0,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:20,37.4,80,32,37,33.8,37,30.2,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:25,37.7,78,31,38,34,38,30.2,0,2,0,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:30,37.7,78,31,38,33.5,38,30.2,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:35,37.7,79,32,38,34.1,38,30.21,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:40,37.5,79,32,38,33.9,38,30.2,0,0,0,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:45,37.4,78,31,37,33.7,37,30.21,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:50,37.4,78,31,37,33.7,37,30.21,,0,0,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 6:55,37.8,75,31,38,34,38,30.21,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:00,38,75,31,38,34.3,38,30.21,,0,0,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:05,38.4,76,31,38,34.8,38,30.21,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:10,40.9,70,32,38,37.3,41,30.21,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:15,42.1,66,32,39,38.5,42,30.21,0,0,0,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:20,43.2,65,32,40,39.7,43,30.21,0,0,0,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:25,44.2,63,32,41,40.7,44,30.21,0,0,0,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:30,45,61,32,42,41.5,45,30.22,0,0,0,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:35,45.9,60,33,43,42.4,46,30.21,0,0,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:40,46.5,59,33,44,40.8,45,30.21,0,4,0,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:45,47.5,59,34,45,42,46,30.21,0,3,1,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:50,47.5,60,34,45,43.2,48,30.21,0,2,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 7:55,48,58,34,45,42.5,47,30.22,0,1,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:00,48.5,59,35,46,44.2,49,30.22,0,2,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:05,48.9,58,35,46,45.2,49,30.22,,1,2,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:10,49.8,55,34,47,43.8,48,30.21,,5,2,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:15,50.5,54,34,48,44.5,49,30.22,0,0,2,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:20,50.5,55,35,48,46.3,51,30.22,0,2,2,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:25,51.4,56,36,49,46.8,51,30.21,0,3,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:30,51.8,58,37,49,48,52,30.21,0,2,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:35,52.6,55,37,50,48.1,53,30.21,,3,2,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:40,53.4,55,38,51,49.6,53,30.22,0,2,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:45,54,54,38,52,49.7,54,30.21,0,3,2,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:50,54.2,56,39,52,50.6,54,30.21,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 8:55,55.1,53,38,53,50.3,55,30.21,0,4,2,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:00,55.3,51,37,53,50.9,55,30.22,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:05,,,,,,,30.22,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:10,56.5,49,38,54,51.6,56,30.21,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:15,,,,,,,30.21,0,4,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:20,56.7,46,36,54,51,56,30.21,0,5,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:25,57.3,46,37,55,52.8,57,30.21,0,4,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:30,58.4,44,37,56,52.2,58,30.22,0,6,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:35,58.4,43,36,56,53.8,58,30.21,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:40,58.5,44,37,56,52.9,58,30.21,0,2,4,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:45,60.2,40,36,58,55,60,30.21,0,5,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:50,59.4,43,37,57,54.4,59,30.21,0,4,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 9:55,60.5,41,37,58,54.9,61,30.21,0,5,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:00,60.5,41,37,58,55.4,61,30.21,0,4,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:05,61.1,39,36,59,55.9,61,30.21,0,6,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:10,62.4,40,38,60,57.5,62,30.21,0,3,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:15,63.4,40,39,61,58.1,63,30.21,0,5,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:20,63.9,37,37,62,57.2,64,30.21,0,4,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:25,63,39,38,61,58.7,63,30.21,0,3,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:30,64.6,37,38,62,59.1,65,30.2,,5,4,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:35,64.4,37,38,62,58.9,64,30.2,0,5,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:40,64.9,35,37,63,57.5,65,30.21,,8,5,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:45,65.2,35,37,63,60.1,65,30.21,0,4,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:50,66.9,37,40,65,63.5,67,30.21,0,2,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 10:55,66.9,35,38,65,62.1,67,30.2,0,4,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:00,66.6,32,36,64,59.7,67,30.21,0,7,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:05,67.8,30,35,66,61.3,68,30.2,0,6,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:10,68.4,31,37,66,61.6,68,30.2,0,4,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:15,68,31,36,66,61.2,68,30.2,0,7,6,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:20,68.4,32,37,66,63.4,68,30.19,0,4,6,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:25,68.1,34,39,66,63.9,68,30.2,0,3,6,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:30,69.8,30,37,68,62,70,30.2,0,9,7,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:35,68.9,30,36,67,60.9,69,30.2,0,11,7,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:40,69.4,31,37,67,62.8,69,30.19,0,8,8,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:45,70.3,31,38,68,62.7,70,30.19,0,6,8,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:50,71,30,38,69,63.3,71,30.19,0,9,8,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 11:55,70.6,31,38,69,65.8,71,30.19,,4,7,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:00,71,31,39,69,66.3,71,30.18,0,7,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:05,71.4,31,39,70,64.5,71,30.18,0,8,7,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:10,71.9,30,39,70,66.1,72,30.18,0,6,6,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:15,73,30,40,71,66.2,73,30.18,0,4,6,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:20,72.6,32,41,71,68.3,73,30.18,0,4,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:25,71.9,31,40,70,66.2,72,30.18,0,6,6,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:30,71.9,30,39,70,67.8,72,30.17,0,6,6,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:35,74,32,42,73,68.3,74,30.17,0,4,6,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:40,73.9,27,38,72,66.2,74,30.17,0,9,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:45,73.5,27,37,72,65.2,74,30.17,0,10,7,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:50,72.8,29,39,71,66.9,73,30.17,0,6,8,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 12:55,73.9,27,38,72,66.8,74,30.17,0,8,8,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:00,73.1,29,39,71,68.4,73,30.16,0,4,6,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:05,73.1,27,37,71,65.8,73,30.16,0,8,6,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:10,73.5,27,37,72,64,74,30.16,,12,7,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:15,72.8,29,39,71,66.4,73,30.16,0,3,7,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:20,73.8,25,36,72,66.3,74,30.16,0,9,8,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:25,73.4,29,39,72,69.3,73,30.15,0,3,8,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:30,74.3,27,38,73,68.9,74,30.16,0,7,7,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:35,74.3,27,38,73,68.4,74,30.16,0,6,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:40,75.6,29,41,74,69.7,76,30.15,,7,6,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:45,74.8,27,39,73,67.8,75,30.15,0,4,6,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:50,,,,,,,30.15,0,7,5,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 13:55,74.4,27,38,73,67.9,74,30.14,0,6,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:00,75.3,27,39,74,70.6,75,30.14,0,4,6,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:05,75.5,27,39,74,70.3,76,30.14,0,5,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:10,75.3,27,39,74,68.9,75,30.14,0,5,6,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:15,75.6,29,41,74,70.8,76,30.14,0,3,6,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:20,76.3,27,40,75,70.7,76,30.14,0,6,6,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:25,75.9,27,40,74,70.8,76,30.13,0,4,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:30,75.6,27,39,74,71,76,30.13,0,5,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:35,75.5,25,37,74,68.8,76,30.13,0,8,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:40,75.9,27,40,74,70.2,76,30.13,0,6,7,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:45,75.6,25,37,74,68.9,76,30.13,0,8,7,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:50,76,27,40,75,69.2,76,30.12,0,6,7,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 14:55,75.6,25,37,74,69.5,76,30.12,0,9,7,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 15:05,76.8,25,38,75,68.1,77,30.12,0,11,7,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 15:10,76,27,40,75,69.8,76,30.12,0,3,6,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/24/17 15:15,75.1,25,37,73,69.5,75,30.12,0,5,6,0,,,,
